family,comparison,metric,calibrator,model,n,med_a,med_b,med_diff,p,p_adj,sig,rbc,magnitude,note,wins,losses,ties
H3,deep_ensemble vs xgboost,cal_nll,dirichlet,,36,0.24795853587056338,0.21631837888030545,0.0006823154532104581,0.969057968002744,1.0,False,-0.009009009009009009,small,post-cal ensemble vs comparison,18,18,0
H3,deep_ensemble vs xgboost,cal_ece_mean,dirichlet,,36,0.020789962531126298,0.01877123097170735,0.0004746617288036504,0.6137056066945661,1.0,False,0.0990990990990991,small,post-cal ensemble vs comparison,20,16,0
H3,deep_ensemble vs xgboost,cal_brier_score,dirichlet,,36,0.1346898790495925,0.12600174246870832,-0.0004096671626269144,0.7740053430898115,1.0,False,-0.057057057057057055,small,post-cal ensemble vs comparison,17,19,0
H3,deep_ensemble vs catboost,cal_nll,dirichlet,,36,0.24795853587056338,0.22036744522062873,0.0021828671597933016,0.4989104079431854,1.0,False,0.13213213213213212,small,post-cal ensemble vs comparison,20,16,0
H3,deep_ensemble vs catboost,cal_ece_mean,dirichlet,,36,0.020789962531126298,0.0151456014453673,0.00038610710496784356,0.5496823404100724,1.0,False,0.11711711711711711,small,post-cal ensemble vs comparison,20,16,0
H3,deep_ensemble vs catboost,cal_brier_score,dirichlet,,36,0.1346898790495925,0.1251446009797225,-0.0005748412077648396,0.9196639081637841,1.0,False,-0.021021021021021023,small,post-cal ensemble vs comparison,17,19,0
H3,deep_ensemble vs single_mlp,cal_nll,dirichlet,,36,0.24795853587056338,0.25000058840243344,-0.006512173696003404,3.5575067158788443e-06,0.00013518525520339608,True,-0.8138138138138138,large,post-cal ensemble vs comparison,6,30,0
H3,deep_ensemble vs single_mlp,cal_ece_mean,dirichlet,,36,0.020789962531126298,0.0198789300773616,-0.0011633590991257008,0.24508141286787577,1.0,False,-0.22522522522522523,small,post-cal ensemble vs comparison,16,20,0
H3,deep_ensemble vs single_mlp,cal_brier_score,dirichlet,,36,0.1346898790495925,0.14114465767431364,-0.005637572318214604,2.9103830456733704e-10,1.3096723705530167e-08,True,-0.984984984984985,large,post-cal ensemble vs comparison,1,35,0
H3,deep_ensemble vs mc_dropout,cal_nll,dirichlet,,36,0.24795853587056338,0.2601290232473108,-0.00889291452209566,1.0243093129247427e-06,3.9948063204064965e-05,True,-0.8468468468468469,large,post-cal ensemble vs comparison,4,32,0
H3,deep_ensemble vs mc_dropout,cal_ece_mean,dirichlet,,36,0.020789962531126298,0.020534100348181303,-0.0004175046513634007,0.36241441484889947,1.0,False,-0.17717717717717718,small,post-cal ensemble vs comparison,13,23,0
H3,deep_ensemble vs mc_dropout,cal_brier_score,dirichlet,,36,0.1346898790495925,0.143157054159085,-0.005725671243452853,1.0797521099448204e-08,4.75090928375721e-07,True,-0.93993993993994,large,post-cal ensemble vs comparison,3,33,0
H3,deep_ensemble vs lgbm,cal_nll,isotonic,,36,0.30260299146175385,0.23619962479165985,-0.004484456241132598,0.969057968002744,1.0,False,0.009009009009009009,small,post-cal ensemble vs comparison,17,19,0
H3,deep_ensemble vs lgbm,cal_ece_mean,isotonic,,36,0.01515007133231875,0.01865407154634255,-0.00154830331086485,0.10447610821574926,1.0,False,-0.3123123123123123,medium,post-cal ensemble vs comparison,12,24,0
H3,deep_ensemble vs lgbm,cal_brier_score,isotonic,,36,0.13524748384952545,0.12330579469681095,-0.0010417277460250118,0.9938101398292929,1.0,False,0.003003003003003003,small,post-cal ensemble vs comparison,18,18,0
H3,deep_ensemble vs xgboost,cal_nll,isotonic,,36,0.30260299146175385,0.2708963304758072,-0.005094723775982798,0.7268787069479004,1.0,False,-0.06906906906906907,small,post-cal ensemble vs comparison,15,21,0
H3,deep_ensemble vs xgboost,cal_ece_mean,isotonic,,36,0.01515007133231875,0.0151128800951704,-0.0006129909552960002,0.560126525873784,1.0,False,-0.11411411411411411,small,post-cal ensemble vs comparison,16,20,0
H3,deep_ensemble vs xgboost,cal_brier_score,isotonic,,36,0.13524748384952545,0.12497854605317116,-0.0017914799973368992,0.6580869711178821,1.0,False,-0.08708708708708708,small,post-cal ensemble vs comparison,17,19,0
H3,deep_ensemble vs catboost,cal_nll,isotonic,,36,0.30260299146175385,0.293083476736297,0.0017990249757382504,0.969057968002744,1.0,False,0.009009009009009009,small,post-cal ensemble vs comparison,19,17,0
H3,deep_ensemble vs catboost,cal_ece_mean,isotonic,,36,0.01515007133231875,0.014296037830420251,-0.0015409869884946501,0.10794601368252188,1.0,False,-0.30930930930930933,medium,post-cal ensemble vs comparison,13,23,0
H3,deep_ensemble vs catboost,cal_brier_score,isotonic,,36,0.13524748384952545,0.1314105010414557,0.0010739389531888507,0.9938101398292929,1.0,False,-0.003003003003003003,small,post-cal ensemble vs comparison,19,17,0
H3,deep_ensemble vs single_mlp,cal_nll,isotonic,,36,0.30260299146175385,0.30851590633392334,-0.013866364955902127,0.005999622109811753,0.20998677384341136,False,-0.5165165165165165,large,post-cal ensemble vs comparison,9,27,0
H3,deep_ensemble vs single_mlp,cal_ece_mean,isotonic,,36,0.01515007133231875,0.0173611490923523,-0.0011830189921636,0.049643930775346234,1.0,False,-0.37537537537537535,medium,post-cal ensemble vs comparison,13,23,0
H3,deep_ensemble vs single_mlp,cal_brier_score,isotonic,,36,0.13524748384952545,0.1455222964286804,-0.006139783188700693,5.596954724751413e-05,0.0020149037009105086,True,-0.7267267267267268,large,post-cal ensemble vs comparison,5,31,0
H3,deep_ensemble vs mc_dropout,cal_nll,isotonic,,36,0.30260299146175385,0.31316517293453217,-0.013655051589012146,0.018340019683819264,0.623560669249855,False,-0.44744744744744747,medium,post-cal ensemble vs comparison,10,26,0
H3,deep_ensemble vs mc_dropout,cal_ece_mean,isotonic,,36,0.01515007133231875,0.01731796301316285,-0.0007132802027518996,0.04597194929374382,1.0,False,-0.3813813813813814,medium,post-cal ensemble vs comparison,14,22,0
H3,deep_ensemble vs mc_dropout,cal_brier_score,isotonic,,36,0.13524748384952545,0.1462668478488922,-0.0037713199853897372,4.331755917519331e-05,0.0016027496894821525,True,-0.7357357357357357,large,post-cal ensemble vs comparison,6,30,0
H4,deep_ensemble_m3 vs deep_ensemble,cal_nll,temp,,36,0.23499596118926996,0.23401750624179835,0.0013194042257964932,0.00858427706407383,0.1115956018329598,False,0.4954954954954955,medium,ensemble size effect,26,10,0
H4,deep_ensemble_m3 vs deep_ensemble,cal_ece_mean,temp,,36,0.0180512052945842,0.016916196309972348,0.00026440905614035295,0.508866571035469,1.0,False,0.12912912912912913,small,ensemble size effect,20,16,0
H4,deep_ensemble_m3 vs deep_ensemble,cal_brier_score,temp,,36,0.13384018093347544,0.13264241814613342,0.000989684835076294,0.000991061155218631,0.014867071993649006,True,0.6096096096096096,large,ensemble size effect,29,7,0
H4,deep_ensemble_m10 vs deep_ensemble,cal_nll,temp,,36,0.23182465881109235,0.23401750624179835,-0.0012494325637817313,0.000269419135292992,0.004580125299980864,True,-0.6666666666666666,large,ensemble size effect,8,28,0
H4,deep_ensemble_m10 vs deep_ensemble,cal_ece_mean,temp,,36,0.0166408433791031,0.016916196309972348,0.00035750570079519936,0.7740053430898115,1.0,False,-0.057057057057057055,small,ensemble size effect,20,16,0
H4,deep_ensemble_m10 vs deep_ensemble,cal_brier_score,temp,,36,0.1324464604258537,0.13264241814613342,-0.0005539953708648543,0.01392684379243292,0.14616784171084873,False,-0.46546546546546547,medium,ensemble size effect,8,28,0
H4,deep_ensemble_m10 vs deep_ensemble_m3,cal_nll,temp,,36,0.23182465881109235,0.23499596118926996,-0.002850383520126294,0.00025036028819158673,0.004506485187448561,True,-0.6696696696696697,large,ensemble size effect,8,28,0
H4,deep_ensemble_m10 vs deep_ensemble_m3,cal_ece_mean,temp,,36,0.0166408433791031,0.0180512052945842,-0.0007420118485361505,0.1762826904305257,1.0,False,-0.26126126126126126,small,ensemble size effect,15,21,0
H4,deep_ensemble_m10 vs deep_ensemble_m3,cal_brier_score,temp,,36,0.1324464604258537,0.13384018093347544,-0.0011757304891944487,0.0009291919996030629,0.014867071993649006,True,-0.6126126126126126,large,ensemble size effect,12,24,0
H4,deep_ensemble_m3 vs deep_ensemble,cal_nll,dirichlet,,36,0.2428321903610396,0.24795853587056338,0.0007519798301655889,0.2515454127569683,1.0,False,0.2222222222222222,small,ensemble size effect,23,13,0
H4,deep_ensemble_m3 vs deep_ensemble,cal_ece_mean,dirichlet,,36,0.01915593644641945,0.020789962531126298,7.84130877078998e-05,0.6580869711178821,1.0,False,0.08708708708708708,small,ensemble size effect,20,16,0
H4,deep_ensemble_m3 vs deep_ensemble,cal_brier_score,dirichlet,,36,0.13454434174151686,0.1346898790495925,0.0008063956096165141,0.009480974142206833,0.113771689706482,False,0.4894894894894895,medium,ensemble size effect,25,11,0
H4,deep_ensemble_m10 vs deep_ensemble,cal_nll,dirichlet,,36,0.2408394444820397,0.24795853587056338,-0.001274138658983348,0.013287985610077158,0.14616784171084873,False,-0.46846846846846846,medium,ensemble size effect,9,27,0
H4,deep_ensemble_m10 vs deep_ensemble,cal_ece_mean,dirichlet,,36,0.019676497448244852,0.020789962531126298,-0.0002070569124969499,0.4413570295437239,1.0,False,-0.15015015015015015,small,ensemble size effect,12,24,0
H4,deep_ensemble_m10 vs deep_ensemble,cal_brier_score,dirichlet,,36,0.13412799851419188,0.1346898790495925,-0.000405239315508496,0.2581243624736089,1.0,False,-0.21921921921921922,small,ensemble size effect,15,21,0
H4,deep_ensemble_m10 vs deep_ensemble_m3,cal_nll,dirichlet,,36,0.2408394444820397,0.2428321903610396,-0.0015788719099714965,0.05770623646094464,0.5193561281485017,False,-0.3633633633633634,medium,ensemble size effect,13,23,0
H4,deep_ensemble_m10 vs deep_ensemble_m3,cal_ece_mean,dirichlet,,36,0.019676497448244852,0.01915593644641945,7.071036115050043e-05,0.6580869711178821,1.0,False,0.08708708708708708,small,ensemble size effect,18,18,0
H4,deep_ensemble_m10 vs deep_ensemble_m3,cal_brier_score,dirichlet,,36,0.13412799851419188,0.13454434174151686,-0.0011698489088849493,0.005692560313036665,0.07969584438251331,False,-0.5195195195195195,large,ensemble size effect,11,25,0
H5,temp_member vs temp,cal_nll,,deep_ensemble,36,0.2327036634087562,0.23401750624179835,0.0004602000117301941,0.000991061155218631,0.006937428086530417,True,0.6096096096096096,large,member-level vs pseudo-logit TS,27,9,0
H5,temp_member vs temp,cal_ece_mean,,deep_ensemble,36,0.0219809039482572,0.016916196309972348,0.00027473948174590096,0.2581243624736089,0.49016282573575154,False,0.21921921921921922,small,member-level vs pseudo-logit TS,21,15,0
H5,temp_member vs temp,cal_brier_score,,deep_ensemble,36,0.13323077559471125,0.13264241814613342,0.00014530029147866467,0.002205942291766405,0.011029711458832026,True,0.5705705705705706,large,member-level vs pseudo-logit TS,27,9,0
H5,temp_member vs temp,cal_nll,,deep_ensemble_m3,36,0.2347783520817756,0.23499596118926996,0.0002895966172218184,0.0011259853781666607,0.006937428086530417,True,0.6036036036036037,large,member-level vs pseudo-logit TS,28,8,0
H5,temp_member vs temp,cal_ece_mean,,deep_ensemble_m3,36,0.022389534254068248,0.0180512052945842,0.00012578585071089995,0.24508141286787577,0.49016282573575154,False,0.22522522522522523,small,member-level vs pseudo-logit TS,18,18,0
H5,temp_member vs temp,cal_brier_score,,deep_ensemble_m3,36,0.13377767056226725,0.13384018093347544,0.00015003723092375017,0.010977849655319005,0.04391139862127602,True,0.4804804804804805,medium,member-level vs pseudo-logit TS,25,11,0
H5,temp_member vs temp,cal_nll,,deep_ensemble_m10,36,0.23240425437688825,0.23182465881109235,0.0008474886417389194,6.088233203627169e-05,0.0005479409883264452,True,0.7237237237237237,large,member-level vs pseudo-logit TS,29,7,0
H5,temp_member vs temp,cal_ece_mean,,deep_ensemble_m10,36,0.02418800790800045,0.0166408433791031,0.0012986012295357506,0.00012632147991098464,0.001010571839287877,True,0.6966966966966966,large,member-level vs pseudo-logit TS,30,6,0
H5,temp_member vs temp,cal_brier_score,,deep_ensemble_m10,36,0.13233951479196546,0.1324464604258537,0.0001366839278489143,0.06923982678563334,0.20771948035690002,False,0.3483483483483483,medium,member-level vs pseudo-logit TS,24,12,0
H6,mc_dropout vs single_mlp,cal_nll,temp,,36,0.24554996192455292,0.24442058801650998,-7.1339309215476265e-06,0.858365432737628,1.0,False,0.036036036036036036,small,BNN proxy comparison,18,18,0
H6,mc_dropout vs single_mlp,cal_ece_mean,temp,,36,0.017745665794168898,0.017923293560415,3.422131479754835e-05,0.9196639081637841,1.0,False,-0.021021021021021023,small,BNN proxy comparison,18,18,0
H6,mc_dropout vs single_mlp,cal_brier_score,temp,,36,0.13964853435754776,0.13892943412065506,9.544380009175041e-05,0.4793051333690528,1.0,False,0.13813813813813813,small,BNN proxy comparison,19,17,0
H6,mc_dropout vs deep_ensemble,cal_nll,temp,,36,0.24554996192455292,0.23401750624179835,0.009624958038330078,8.047209121286869e-08,8.047209121286869e-07,True,0.9039039039039038,large,BNN proxy comparison,33,3,0
H6,mc_dropout vs deep_ensemble,cal_ece_mean,temp,,36,0.017745665794168898,0.016916196309972348,0.0003794751051221989,0.6468730494088959,1.0,False,0.09009009009009009,small,BNN proxy comparison,21,15,0
H6,mc_dropout vs deep_ensemble,cal_brier_score,temp,,36,0.13964853435754776,0.13264241814613342,0.006546556949615458,4.316098056733608e-08,4.747707862406969e-07,True,0.9159159159159159,large,BNN proxy comparison,34,2,0
H6,mc_dropout vs single_mlp,cal_nll,dirichlet,,36,0.2601290232473108,0.25000058840243344,0.0005182539377359061,0.2030111110652797,1.0,False,0.24624624624624625,small,BNN proxy comparison,21,15,0
H6,mc_dropout vs single_mlp,cal_ece_mean,dirichlet,,36,0.020534100348181303,0.0198789300773616,-0.0001818729105133995,0.6580869711178821,1.0,False,-0.08708708708708708,small,BNN proxy comparison,16,20,0
H6,mc_dropout vs single_mlp,cal_brier_score,dirichlet,,36,0.143157054159085,0.14114465767431364,4.004272323579819e-05,0.4321394343569409,1.0,False,0.15315315315315314,small,BNN proxy comparison,19,17,0
H6,mc_dropout vs deep_ensemble,cal_nll,dirichlet,,36,0.2601290232473108,0.24795853587056338,0.00889291452209566,1.0243093129247427e-06,9.218783816322684e-06,True,0.8468468468468469,large,BNN proxy comparison,32,4,0
H6,mc_dropout vs deep_ensemble,cal_ece_mean,dirichlet,,36,0.020534100348181303,0.020789962531126298,0.0004175046513634007,0.36241441484889947,1.0,False,0.17717717717717718,small,BNN proxy comparison,23,13,0
H6,mc_dropout vs deep_ensemble,cal_brier_score,dirichlet,,36,0.143157054159085,0.1346898790495925,0.005725671243452853,1.0797521099448204e-08,1.2957025319337845e-07,True,0.93993993993994,large,BNN proxy comparison,33,3,0
H7,dirichlet vs logistic,cal_nll,,lgbm,36,0.20029384446216694,0.22141398753100044,-0.025785136260072148,8.934875950217247e-09,1.4295801520347595e-07,True,-0.9429429429429429,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_ece_mean,,lgbm,36,0.01546806902444335,0.041022736173599,-0.02421412138999325,1.6696867533028126e-07,1.5027180779725313e-06,True,-0.8888888888888888,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_brier_score,,lgbm,36,0.1231651072022327,0.1274828005967519,-0.004363065364754793,7.275957614183426e-10,1.4551915228366852e-08,True,-0.975975975975976,large,Dirichlet ODIR replaces MLR,3,33,0
H7,dirichlet vs logistic,cal_nll,,xgboost,36,0.21631837888030545,0.2483726760826485,-0.025255127228461613,1.862645149230957e-08,2.7939677238464355e-07,True,-0.9309309309309309,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_ece_mean,,xgboost,36,0.01877123097170735,0.0393553389431955,-0.01919052839691235,6.912159733474255e-08,8.985807653516531e-07,True,-0.9069069069069069,large,Dirichlet ODIR replaces MLR,3,33,0
H7,dirichlet vs logistic,cal_brier_score,,xgboost,36,0.12600174246870832,0.13276420495219945,-0.004760964254835642,1.862645149230957e-08,2.7939677238464355e-07,True,-0.9309309309309309,large,Dirichlet ODIR replaces MLR,4,32,0
H7,dirichlet vs logistic,cal_nll,,catboost,36,0.22036744522062873,0.28690668162097405,-0.02384833297287109,1.4551915228366852e-10,3.4924596548080444e-09,True,-0.990990990990991,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_ece_mean,,catboost,36,0.0151456014453673,0.04028404532196335,-0.01565101667744085,3.304739948362112e-07,2.6437919586896896e-06,True,-0.8738738738738738,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_brier_score,,catboost,36,0.1251446009797225,0.13612048744509125,-0.0066280242573506926,6.024492904543877e-09,1.024163793772459e-07,True,-0.948948948948949,large,Dirichlet ODIR replaces MLR,4,32,0
H7,dirichlet vs logistic,cal_nll,,single_mlp,36,0.25000058840243344,0.29981196470434135,-0.021820700526878706,2.0372681319713593e-10,4.685716703534126e-09,True,-0.987987987987988,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_ece_mean,,single_mlp,36,0.0198789300773616,0.044195754409254204,-0.018656622613144803,1.0841176845133305e-07,1.1925294529646635e-06,True,-0.8978978978978979,large,Dirichlet ODIR replaces MLR,3,33,0
H7,dirichlet vs logistic,cal_brier_score,,single_mlp,36,0.14114465767431364,0.1487426527619023,-0.004677498869119959,6.61849626339972e-05,0.0001323699252679944,True,-0.7207207207207207,large,Dirichlet ODIR replaces MLR,9,27,0
H7,dirichlet vs logistic,cal_nll,,mc_dropout,36,0.2601290232473108,0.2940792676217455,-0.021248085427059957,1.6007106751203537e-09,2.8812792152166367e-08,True,-0.9669669669669669,large,Dirichlet ODIR replaces MLR,3,33,0
H7,dirichlet vs logistic,cal_ece_mean,,mc_dropout,36,0.020534100348181303,0.04385919693650065,-0.016596614274239543,1.0841176845133305e-07,1.1925294529646635e-06,True,-0.8978978978978979,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_brier_score,,mc_dropout,36,0.143157054159085,0.15614988556412562,-0.003440327164156362,7.807108340784907e-05,0.0001323699252679944,True,-0.7147147147147147,large,Dirichlet ODIR replaces MLR,7,29,0
H7,dirichlet vs logistic,cal_nll,,deep_ensemble,36,0.24795853587056338,0.2796028428428403,-0.021176718951190193,7.275957614183426e-10,1.4551915228366852e-08,True,-0.975975975975976,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_ece_mean,,deep_ensemble,36,0.020789962531126298,0.0433192913463195,-0.0169210037985953,8.043716661632061e-07,5.630601663142443e-06,True,-0.8528528528528528,large,Dirichlet ODIR replaces MLR,4,32,0
H7,dirichlet vs logistic,cal_brier_score,,deep_ensemble,36,0.1346898790495925,0.1414870084293941,-0.0032715510129431996,6.656715413555503e-06,2.662686165422201e-05,True,-0.7957957957957958,large,Dirichlet ODIR replaces MLR,6,30,0
H7,dirichlet vs logistic,cal_nll,,deep_ensemble_m3,36,0.2428321903610396,0.28153993932197724,-0.026270814703988815,2.9103830456733704e-10,6.402842700481415e-09,True,-0.984984984984985,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_ece_mean,,deep_ensemble_m3,36,0.01915593644641945,0.044989436365966196,-0.0171535261251648,6.912159733474255e-08,8.985807653516531e-07,True,-0.9069069069069069,large,Dirichlet ODIR replaces MLR,1,35,0
H7,dirichlet vs logistic,cal_brier_score,,deep_ensemble_m3,36,0.13454434174151686,0.1391196671558343,-0.003208870200402364,3.3327145501971245e-05,9.998143650591373e-05,True,-0.7447447447447447,large,Dirichlet ODIR replaces MLR,8,28,0
H7,dirichlet vs logistic,cal_nll,,deep_ensemble_m10,36,0.2408394444820397,0.28013145896395353,-0.023685133564895988,5.529727786779404e-10,1.1612428352236748e-08,True,-0.978978978978979,large,Dirichlet ODIR replaces MLR,2,34,0
H7,dirichlet vs logistic,cal_ece_mean,,deep_ensemble_m10,36,0.019676497448244852,0.0415016517664539,-0.0169857306510336,2.566695911809802e-06,1.5400175470858812e-05,True,-0.8228228228228228,large,Dirichlet ODIR replaces MLR,4,32,0
H7,dirichlet vs logistic,cal_brier_score,,deep_ensemble_m10,36,0.13412799851419188,0.143427799420823,-0.003686165116213308,3.958528395742178e-06,1.979264197871089e-05,True,-0.8108108108108109,large,Dirichlet ODIR replaces MLR,5,31,0
